Sentence,Word,Start_Time,End_Time,Mean_F0,SpeakerID,Country,Gender,Age
"On se retrouve à 20 heures, d'accord?",d'accord?,1.18,1.56,125.43460796048736,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",Ce,0.25,0.36,unreliable,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",film,0.36,0.6,140.75249880172007,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",était,0.6,0.76,83.42457178378065,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",vraiment,0.76,1.01,117.77859929035756,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?","captivant,",1.01,1.51,104.18434878562668,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",tu,1.51,1.64,103.59022114115385,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",ne,1.64,1.67,unreliable,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",trouves,1.67,1.88,86.76114375190593,Speaker9,France,Male,30
"Ce film était vraiment captivant, tu ne trouves pas?",pas?,1.95,2.12775,133.32183698743904,Speaker9,France,Male,30
On prend un café?,On,0.25,0.31,99.81953930460776,Speaker9,France,Male,30
On prend un café?,prend,0.31,0.51,128.927712221683,Speaker9,France,Male,30
On prend un café?,un,0.51,0.55,118.80430354627612,Speaker9,France,Male,30
On prend un café?,café?,0.55,0.89557,145.57663825226376,Speaker9,France,Male,30
Qu'est-ce qui se passe?,Qu'est-ce,0.25,0.46,144.15563888271924,Speaker9,France,Male,30
Qu'est-ce qui se passe?,qui,0.46,0.57,unreliable,Speaker9,France,Male,30
Qu'est-ce qui se passe?,se,0.57,0.7,unreliable,Speaker9,France,Male,30
Qu'est-ce qui se passe?,passe?,0.7,1.03,101.25032855218302,Speaker9,France,Male,30
"C'est elle, la directrice?",C'est,0.25,0.48,98.01615895426929,Speaker9,France,Male,30
"C'est elle, la directrice?","elle,",0.48,0.67,146.93420847378158,Speaker9,France,Male,30
"C'est elle, la directrice?",la,0.67,0.78,130.4837857135535,Speaker9,France,Male,30
"C'est elle, la directrice?",directrice?,0.78,1.36,121.25876541789887,Speaker9,France,Male,30
"C'est combien, le café?",C'est,0.25,0.36,unreliable,Speaker9,France,Male,30
"C'est combien, le café?","combien,",0.36,0.7,113.3354977840098,Speaker9,France,Male,30
"C'est combien, le café?",le,0.7,0.8,102.55205457453737,Speaker9,France,Male,30
"C'est combien, le café?",café?,0.8,1.26696,97.60544925435332,Speaker9,France,Male,30
Vous êtes anglais ou américain?,Vous,0.25,0.36,103.25212763821887,Speaker9,France,Male,30
Vous êtes anglais ou américain?,êtes,0.36,0.51,97.73453866870065,Speaker9,France,Male,30
Vous êtes anglais ou américain?,anglais,0.51,0.78,126.09402473451287,Speaker9,France,Male,30
Vous êtes anglais ou américain?,ou,0.78,0.91,143.43218158344237,Speaker9,France,Male,30
Vous êtes anglais ou américain?,américain?,0.91,1.48652,100.29600941144201,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,Vous,0.25,0.31,96.25317349613813,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,vivez,0.31,0.6,96.94527404982885,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,en,0.6,0.74,101.25999034972592,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,ville,0.74,0.93,164.78593584519086,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,ou,0.93,1.03,133.20635596451686,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,à,1.03,1.06,108.49304803845193,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,la,1.06,1.17,100.26704037763555,Speaker9,France,Male,30
Vous vivez en ville ou à la campagne?,campagne?,1.17,1.75718,95.85323934364327,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",Je,0.25,0.33,114.4435594066618,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",parle,0.33,0.62,94.91822040908289,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.","anglais,",0.62,1.03,111.9702078913096,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",grec,1.03,1.48,113.46775981366451,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",et,1.56,1.65,107.11013276344401,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",un,1.71,1.82,111.06841208664613,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",peu,1.82,2.02,128.1433177003809,Speaker9,France,Male,30
"Je parle anglais, grec et un peu français.",français.,2.02,2.515,104.62921469983088,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,Je,0.25,0.33,unreliable,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,vais,0.33,0.46,107.67912169477779,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,faire,0.46,0.65,120.45652827499869,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,les,0.65,0.75,130.78923508120525,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,courses,0.75,1.02,96.16699389995605,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,si,1.02,1.15,97.71470601794168,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,j'ai,1.15,1.27,94.28532528761319,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,le,1.27,1.33,91.24710923321688,Speaker9,France,Male,30
Je vais faire les courses si j'ai le temps.,temps.,1.33,1.53604,95.9929404515505,Speaker9,France,Male,30
"Il travaille en France, mais il n'est pas français.",Il,0.25,0.33,100.54919304120978,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",travaille,0.33,0.64,230.913427365168,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",en,0.64,0.72,270.02630013740014,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.","France,",0.72,1.19,247.32391486417654,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",mais,1.34,1.47,200.17019133392952,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",il,1.47,1.53,193.08018021151267,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",n'est,1.53,1.6,190.47060581682555,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",pas,1.6,1.72,218.55923149809078,Speaker7,Russia,Female,32
"Il travaille en France, mais il n'est pas français.",français.,1.72,2.17602,184.3832358344433,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,Je,0.25075,0.33506,190.92866243616857,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,vais,0.33506,0.424,193.74940386339355,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,faire,0.424,0.724,228.87120193585585,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,les,0.724,0.814,246.18865558574316,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,courses,0.814,1.254,259.5729896237765,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,si,1.564,1.694,213.54770337368686,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,j'ai,1.694,1.844,185.2029077089485,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,le,1.844,1.924,173.11487496869205,Speaker7,Russia,Female,32
Je vais faire les courses si j'ai le temps.,temps.,1.924,2.15763,177.83815690598925,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,Ces,0.25036,0.426,225.13833498049715,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,chaussures,0.426,0.866,240.0759974806289,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,ne,1.116,1.196,203.49544545161967,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,m’ont,1.196,1.326,202.24936350603735,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,coûté,1.326,1.586,210.22042767539926,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,que,1.586,1.816,241.05516051595484,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,50,1.816,2.226,247.64109911374558,Speaker7,Russia,Female,32
Ces chaussures ne m’ont coûté que 50 euros!,euros!,2.226,2.45466,181.77824102668356,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.","Paris,",0.25,0.6,217.28958882920537,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.",c'est,0.8,0.91,203.19953525952235,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.",le,0.91,1.0,187.42221869464723,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.",cœur,1.0,1.23,220.56302459074828,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.",du,1.23,1.32,190.32642013888653,Speaker7,Russia,Female,32
"Paris, c'est le cœur du pays.",pays.,1.32,1.61556,171.11127099444616,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.",Si,0.2507,0.406,208.64857657231641,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.",tu,0.406,0.536,191.9958345614911,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.","viens,",0.536,0.796,180.4880221501106,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.",nous,1.036,1.096,243.574685614814,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.",pourrons,1.096,1.346,247.3507237214145,Speaker7,Russia,Female,32
"Si tu viens, nous pourrons commencer.",commencer.,1.346,1.86972,193.17890225678397,Speaker7,Russia,Female,32
Nous avons beaucoup marché aujourd’hui!,Nous,0.25,0.36,199.57086211714164,Speaker7,Russia,Female,32
Nous avons beaucoup marché aujourd’hui!,avons,0.36,0.6,224.29672842426322,Speaker7,Russia,Female,32
Nous avons beaucoup marché aujourd’hui!,beaucoup,0.6,0.84,247.597519870582,Speaker7,Russia,Female,32
Nous avons beaucoup marché aujourd’hui!,marché,0.84,1.12,262.08550521481277,Speaker7,Russia,Female,32
Nous avons beaucoup marché aujourd’hui!,aujourd’hui!,1.12,1.55,207.93397324440613,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",Nous,0.25,0.41,202.23008677737297,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",irons,0.41,0.65,234.67359008501697,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",soit,0.65,0.87,240.75541469658074,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",à,0.87,0.92,253.33574816837893,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",la,0.92,1.0,241.12316270480733,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.","piscine,",1.0,1.36,222.766005796414,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",soit,1.7,1.88,237.77498540953286,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",au,1.88,1.91,230.4095416244111,Speaker7,Russia,Female,32
"Nous irons soit à la piscine, soit au cinéma.",cinéma.,1.91,2.32594,188.0707281195757,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,Pouvez-vous,0.25,0.56,213.84738161103715,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,parler,0.56,0.85,220.26769749542046,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,plus,0.85,1.01,228.05826026621597,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,lentement,1.04,1.43,224.85392793001938,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,s’il,1.43,1.61,251.94506773232646,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,vous,1.61,1.68,232.4638552279423,Speaker7,Russia,Female,32
Pouvez-vous parler plus lentement s’il vous plaît?,plaît?,1.68,1.89492,258.04459671211185,Speaker7,Russia,Female,32
Tu écoutes quoi comme musique?,Tu,0.25,0.37,238.96738435426653,Speaker7,Russia,Female,32
Tu écoutes quoi comme musique?,écoutes,0.37,0.63,239.8534588703115,Speaker7,Russia,Female,32
Tu écoutes quoi comme musique?,quoi,0.63,0.79,260.00379634329033,Speaker7,Russia,Female,32
Tu écoutes quoi comme musique?,comme,0.79,0.97,251.06000956052577,Speaker7,Russia,Female,32
Tu écoutes quoi comme musique?,musique?,0.97,1.32,196.22389812845546,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",J'adore,0.25044,0.805,196.73575419624325,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",le,0.805,0.885,187.9091982963851,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.","rock,",0.885,1.175,168.08069020346827,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",c'est,1.325,1.435,197.7677075322228,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",mon,1.435,1.555,186.16194327210434,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",genre,1.555,1.805,202.07916956686785,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",de,1.805,1.845,198.7481219136248,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",musique,1.875,2.125,182.33047193476548,Speaker7,Russia,Female,32
"J'adore le rock, c'est mon genre de musique préférée.",préférée.,2.125,2.62943,180.02314847080103,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,Je,0.25,0.36,213.68152008730362,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,ne,0.36,0.43,215.6560626289966,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,parle,0.43,0.62,229.86508083597,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,pas,0.62,0.76,236.10082454071085,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,beaucoup,0.76,0.97,231.23637678125294,Speaker7,Russia,Female,32
Je ne parle pas beaucoup français.,français.,0.97,1.4118,206.90168413988653,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,Je,0.25048,0.375,194.57363653490592,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,suis,0.375,0.525,235.28006890653714,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,français,0.525,0.875,268.4001566104996,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,et,1.245,1.305,200.61685086502683,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,je,1.335,1.435,188.83741087235197,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,viens,1.435,1.605,198.82827598334413,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,de,1.605,1.675,222.5805647259741,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,la,1.675,1.775,215.3757844282421,Speaker7,Russia,Female,32
Je suis français et je viens de la Bretagne.,Bretagne.,1.775,2.20094,176.2154278769954,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,Le,0.25,0.35,212.9397297545654,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,centre,0.35,0.74,263.05770214769433,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,commercial,0.74,1.34,225.0031784402079,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,est,1.47,1.51,179.18716790118248,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,tout,1.63,1.78,273.47569988502454,Speaker7,Russia,Female,32
Le centre commercial est tout droit.,droit.,1.78,2.09974,194.7224452296106,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",Traversez,0.25,0.67,230.95725261078346,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",le,0.67,0.77,273.7221498647621,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.","parc,",0.77,1.06,239.09552220020336,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",et,1.37,1.42,206.50258388697148,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",vous,1.42,1.54,203.34792925593598,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",verrez,1.54,1.86,215.57435169945592,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",l'entrée,1.86,2.26,215.26047196070056,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",de,2.26,2.32,218.8401033928828,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",l'école,2.32,2.7,217.794592625067,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",juste,2.7,3.0,224.2911730429842,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",en,3.0,3.09,212.0449524655173,Speaker7,Russia,Female,32
"Traversez le parc, et vous verrez l'entrée de l'école juste en face.",face.,3.09,3.5,88.84488565165695,Speaker7,Russia,Female,32
"Tu m'impressionnes, bravo!",Tu,0.25,0.38,222.4578415993275,Speaker7,Russia,Female,32
"Tu m'impressionnes, bravo!","m'impressionnes,",0.38,0.92,251.1916010026819,Speaker7,Russia,Female,32
"Tu m'impressionnes, bravo!",bravo!,0.96,1.37449,201.94742440965095,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,Je,0.25,0.33,210.51150139715395,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,suis,0.33,0.49,246.8236306522203,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,impressionnée,0.49,1.01,250.1971109318961,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,par,1.01,1.15,248.93491007836346,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,ta,1.15,1.26,204.08233845237928,Speaker7,Russia,Female,32
Je suis impressionnée par ta progression.,progression.,1.26,1.84343,153.2088938751026,Speaker7,Russia,Female,32
"Quand j'ai vu la Tour Eiffel pour la première fois, j'étais sans voix.",Quand,0.25,0.36,217.20907752820352,Speaker7,Russia,Female,32
